event_id,user_id,timestamp,action_type,item_id,product_type,eco_score,refurbished,delivery_type,used_green_toggle,session_id
288,359,2024-10-31 03:39:52,view,4615,Mixer Grinder,149.71,0,delayed,0,session_359_36
289,192,2025-03-28 20:30:40,view,20,Water Purifier,178.73,0,instant,0,session_192_89
290,242,2025-04-24 23:51:29,view,141,Water Purifier,132.62,0,instant,0,session_242_78
291,272,2025-06-28 10:59:13,green_toggle,3071,Washing Machine,167.52,0,instant,1,session_272_95
292,367,2024-09-06 09:32:40,normal_purchase,1325,Television,251.22,1,instant,0,session_367_1
293,108,2024-10-15 04:28:46,green_toggle,323,Television,189.03,0,delayed,1,session_108_1
294,78,2025-04-06 01:04:09,green_toggle,3634,Geyser,154.83,1,instant,1,session_78_17
295,478,2024-06-17 07:59:37,normal_purchase,3398,Geyser,132.43,0,delayed,0,session_478_48
296,367,2025-03-04 15:27:34,view,3251,Washing Machine,296.23,0,instant,0,session_367_2
297,7,2024-10-06 02:33:15,green_toggle,1676,Fans,111.13,0,instant,1,session_7_17
298,249,2024-10-01 21:15:49,refurbished_purchase,3749,Mixer Grinder,16.66,1,instant,1,session_249_68
299,308,2025-05-29 23:32:33,view,277,Water Purifier,172.85,0,instant,0,session_308_37
300,365,2025-06-14 12:07:30,view,3839,Fans,135.55,0,instant,1,session_365_86
301,154,2024-11-12 05:18:28,view,3971,Fans,103.4,0,instant,0,session_154_24
302,418,2025-04-26 04:54:42,view,4601,Mixer Grinder,105.07,0,delayed,0,session_418_55
303,3,2024-03-03 01:31:59,delayed_delivery,2028,Air Conditioner,312.11,0,delayed,1,session_3_82
304,452,2025-05-13 03:07:14,green_toggle,676,Cooler,98.84,0,instant,1,session_452_18
305,300,2025-01-26 11:50:35,refurbished_purchase,282,Air Conditioner,184.96,1,instant,1,session_300_17
306,246,2024-10-13 01:54:58,view,1570,Water Purifier,119.07,0,instant,1,session_246_20
307,284,2025-03-05 12:49:04,view,3143,Water Purifier,184.85,1,instant,0,session_284_96
308,239,2024-03-10 00:19:28,view,2129,Water Purifier,182.07,0,instant,0,session_239_50
309,177,2024-10-17 12:20:15,refurbished_purchase,1098,Refrigerator,123.99,1,instant,1,session_177_99
310,202,2025-04-08 07:42:24,green_toggle,893,Geyser,127.27,0,instant,1,session_202_99
311,15,2025-03-10 02:18:31,refurbished_purchase,4950,Television,83.49,1,instant,1,session_15_73
312,175,2024-06-23 21:59:37,view,2437,Air Conditioner,356.2,0,instant,0,session_175_33
313,417,2024-03-05 12:03:35,view,2390,Cooler,185.14,0,instant,0,session_417_37
314,424,2025-01-03 10:24:20,view,3479,Fans,76.25,0,instant,0,session_424_1
315,416,2024-09-26 06:26:04,refurbished_purchase,3350,Water Purifier,59.84,1,instant,1,session_416_52
316,375,2024-09-03 09:39:42,view,4569,Gas Stove,138.07,0,instant,1,session_375_52
317,118,2025-04-01 04:50:33,view,3486,Refrigerator,338.92,1,delayed,0,session_118_26
318,381,2024-06-01 10:27:05,delayed_delivery,824,Cooler,99.46,1,delayed,1,session_381_68
319,368,2024-08-04 02:28:04,delayed_delivery,2726,Refrigerator,234.34,0,delayed,1,session_368_29
320,374,2025-05-20 16:38:58,view,249,Air Conditioner,423.31,1,instant,0,session_374_98
321,375,2025-01-30 11:28:35,view,4618,Cooler,113.27,0,instant,0,session_375_70
322,399,2024-01-01 02:18:46,view,724,Television,151.62,0,instant,0,session_399_77
323,339,2025-05-17 05:56:02,green_toggle,236,Water Purifier,112.81,0,delayed,1,session_339_28
324,435,2025-05-10 13:10:30,view,3177,Air Conditioner,446.46,0,instant,0,session_435_39
325,150,2024-04-04 02:02:40,view,3150,Television,293.69,0,instant,0,session_150_26
326,172,2024-12-28 13:55:25,view,4861,Refrigerator,373.72,1,instant,0,session_172_68
327,207,2024-01-29 06:21:37,green_toggle,1830,Water Purifier,107.88,0,instant,1,session_207_38
328,393,2024-02-20 15:55:03,green_toggle,1734,Refrigerator,274.1,0,instant,1,session_393_75
329,165,2024-02-10 13:45:49,normal_purchase,1166,Television,320.17,0,delayed,0,session_165_17
330,157,2025-02-23 05:29:37,refurbished_purchase,3785,Water Purifier,57.34,1,instant,1,session_157_50
331,334,2024-09-16 21:56:47,normal_purchase,2614,Fans,138.68,0,instant,0,session_334_12
332,475,2024-05-05 19:51:44,normal_purchase,3796,Gas Stove,102.09,1,instant,0,session_475_90
333,170,2024-01-08 07:00:43,green_toggle,3829,Cooler,124.72,0,instant,1,session_170_15
334,180,2024-10-07 17:06:44,view,2135,Gas Stove,132.26,0,delayed,0,session_180_15
335,482,2024-04-23 02:03:38,view,4556,Fans,108.43,0,instant,1,session_482_46
336,121,2024-12-05 23:54:23,refurbished_purchase,3744,Refrigerator,109.9,1,delayed,1,session_121_84
337,192,2025-04-07 05:33:19,view,913,Water Purifier,121.09,0,instant,0,session_192_93
338,53,2025-01-28 23:54:32,normal_purchase,4708,Mixer Grinder,53.96,1,instant,0,session_53_40
339,400,2024-05-27 08:06:58,refurbished_purchase,1179,Gas Stove,32.64,1,instant,1,session_400_70
340,256,2025-05-10 11:26:01,refurbished_purchase,908,Air Conditioner,171.12,1,instant,1,session_256_22
341,424,2024-12-20 18:00:27,green_toggle,2332,Television,101.17,1,delayed,1,session_424_50
342,111,2025-01-27 09:01:28,view,4873,Air Conditioner,429.06,0,delayed,0,session_111_39
343,129,2024-09-13 21:56:33,green_toggle,23,Fans,71.22,0,delayed,1,session_129_9
344,243,2025-03-23 17:30:18,refurbished_purchase,293,Cooler,34.6,1,delayed,1,session_243_62
345,344,2024-01-04 20:34:18,green_toggle,1760,Mixer Grinder,79.24,0,delayed,1,session_344_33
346,64,2024-08-12 10:16:36,view,720,Television,152.94,1,delayed,0,session_64_33
347,12,2024-07-06 17:34:59,delayed_delivery,4885,Fans,26.87,0,delayed,1,session_12_59
348,95,2025-05-24 11:46:37,delayed_delivery,2989,Washing Machine,132.95,1,delayed,1,session_95_42
349,211,2025-02-01 02:37:45,view,2729,Refrigerator,335.6,1,delayed,1,session_211_77
350,180,2025-03-23 03:31:18,view,2801,Mixer Grinder,81.73,0,instant,0,session_180_93
351,12,2025-03-24 04:12:00,normal_purchase,225,Mixer Grinder,111.94,1,instant,0,session_12_48
352,485,2025-03-17 17:31:31,view,3945,Geyser,186.03,1,instant,0,session_485_49
353,92,2024-05-27 23:38:36,delayed_delivery,3707,Water Purifier,53.62,0,delayed,1,session_92_3
354,208,2024-11-25 16:32:50,view,1481,Refrigerator,352.58,0,instant,0,session_208_21
355,142,2024-10-20 10:50:05,view,812,Television,170.6,0,instant,0,session_142_46
356,24,2024-09-29 03:30:40,view,2826,Water Purifier,199.78,0,delayed,0,session_24_62
357,17,2025-02-14 14:39:13,view,3190,Geyser,128.48,1,instant,0,session_17_45
358,337,2024-11-17 01:16:21,normal_purchase,3746,Water Purifier,194.31,0,instant,0,session_337_5
359,424,2024-09-13 08:23:58,view,2386,Fans,59.37,1,instant,1,session_424_71
360,38,2024-09-28 14:26:38,normal_purchase,4214,Television,292.02,0,instant,0,session_38_19
361,34,2024-01-05 02:53:35,green_toggle,4524,Air Conditioner,247.72,1,instant,1,session_34_71
362,55,2024-01-18 09:28:42,view,3364,Fans,95.7,0,instant,0,session_55_34
363,493,2025-01-22 04:51:25,view,569,Air Conditioner,377.83,1,instant,0,session_493_60
364,427,2025-05-13 05:27:37,green_toggle,948,Geyser,69.34,0,instant,1,session_427_73
365,402,2024-09-13 07:31:05,view,1811,Geyser,108.68,1,instant,0,session_402_30
366,491,2024-06-28 13:43:22,refurbished_purchase,1815,Washing Machine,123.03,1,delayed,1,session_491_66
367,26,2024-04-26 12:39:17,refurbished_purchase,2579,Television,72.81,1,instant,1,session_26_92
368,308,2024-08-04 12:57:26,green_toggle,1747,Gas Stove,96.49,0,instant,1,session_308_69
369,207,2024-10-24 23:49:21,view,4785,Fans,66.44,0,instant,0,session_207_28
370,261,2025-02-16 05:18:39,view,2668,Washing Machine,317.97,0,instant,1,session_261_39
371,105,2024-10-28 17:26:10,delayed_delivery,4040,Cooler,73.1,0,delayed,1,session_105_37
372,215,2024-05-28 17:55:59,green_toggle,121,Geyser,97.23,0,instant,1,session_215_51
373,209,2024-09-15 08:24:05,view,1966,Geyser,115.64,0,instant,0,session_209_45
374,216,2025-03-11 03:24:49,view,3296,Cooler,177.35,1,instant,0,session_216_5
375,15,2025-06-14 06:35:15,view,2628,Washing Machine,329.85,0,instant,0,session_15_37
376,127,2025-03-15 02:27:00,refurbished_purchase,4765,Water Purifier,53.84,1,instant,1,session_127_70
377,30,2024-02-28 09:53:16,delayed_delivery,1065,Air Conditioner,234.5,0,delayed,1,session_30_93
378,455,2024-12-15 01:54:03,green_toggle,4243,Refrigerator,271.9,0,instant,1,session_455_39
379,44,2024-02-01 09:35:14,refurbished_purchase,2242,Refrigerator,100.46,1,instant,1,session_44_99
380,131,2025-02-13 23:45:10,delayed_delivery,1311,Cooler,79.69,1,delayed,1,session_131_51
381,412,2024-06-23 08:25:25,green_toggle,2460,Air Conditioner,263.51,0,delayed,1,session_412_83
382,406,2024-12-16 15:57:24,view,1445,Television,244.26,0,delayed,1,session_406_18
383,114,2024-11-11 16:17:42,view,3569,Water Purifier,112.99,0,instant,0,session_114_37
384,313,2024-10-17 17:46:32,refurbished_purchase,1355,Fans,17.21,1,instant,1,session_313_19
385,226,2024-12-29 06:37:55,view,3574,Cooler,138.14,1,instant,1,session_226_90
386,419,2024-05-25 09:17:43,view,824,Gas Stove,135.48,0,instant,1,session_419_19
387,219,2024-01-17 21:00:19,green_toggle,3181,Mixer Grinder,90.93,0,instant,1,session_219_84
388,3,2024-10-15 00:34:21,view,526,Water Purifier,137.74,0,instant,0,session_3_50
389,486,2025-01-10 00:17:14,normal_purchase,3989,Water Purifier,111.84,0,instant,0,session_486_67
390,41,2025-04-09 11:23:43,view,4014,Gas Stove,190.52,0,instant,0,session_41_8
391,329,2025-02-28 00:30:11,view,4880,Mixer Grinder,82.17,0,delayed,0,session_329_58
392,105,2025-01-31 03:26:40,refurbished_purchase,2545,Television,78.47,1,instant,1,session_105_19
393,281,2024-10-13 12:19:55,green_toggle,1549,Refrigerator,257.45,0,instant,1,session_281_4
394,217,2024-10-27 06:39:20,refurbished_purchase,4281,Refrigerator,169.19,1,instant,1,session_217_33
395,273,2024-04-13 12:33:14,refurbished_purchase,645,Fans,15.82,1,delayed,1,session_273_45
396,316,2024-09-14 08:44:24,normal_purchase,1347,Air Conditioner,415.91,0,instant,0,session_316_79
397,304,2024-12-12 02:35:56,refurbished_purchase,2720,Television,66.09,1,instant,1,session_304_42
398,159,2024-08-18 15:01:50,view,3856,Geyser,137.44,1,instant,1,session_159_87
399,274,2025-02-18 13:17:05,normal_purchase,1842,Washing Machine,311.43,0,instant,0,session_274_82
400,331,2025-06-23 23:19:06,view,2588,Washing Machine,341.36,0,instant,0,session_331_4
401,252,2024-08-18 07:09:37,view,4050,Gas Stove,111.8,0,delayed,1,session_252_65
402,73,2024-06-11 22:21:13,view,3924,Television,254.25,0,instant,1,session_73_47
403,288,2024-09-29 18:04:07,view,1553,Air Conditioner,390.68,0,instant,1,session_288_31
404,229,2025-05-04 08:09:13,view,4129,Fans,60.66,0,instant,1,session_229_24
405,21,2024-09-01 15:27:27,green_toggle,726,Mixer Grinder,40.09,0,instant,1,session_21_18
406,39,2024-12-09 10:03:47,refurbished_purchase,2888,Refrigerator,153.14,1,delayed,1,session_39_84
407,459,2024-09-09 04:13:56,green_toggle,2076,Fans,88.38,0,delayed,1,session_459_74
408,115,2024-02-26 11:16:00,delayed_delivery,1800,Washing Machine,170.8,1,delayed,1,session_115_9
409,110,2024-03-04 13:17:47,delayed_delivery,2301,Fans,29.88,1,delayed,1,session_110_38
410,269,2024-01-20 22:29:47,normal_purchase,3749,Geyser,120.35,0,instant,0,session_269_72
411,69,2025-06-03 00:08:45,green_toggle,3973,Fans,53.9,1,instant,1,session_69_5
412,11,2024-12-16 09:55:56,refurbished_purchase,2335,Mixer Grinder,18.87,1,instant,1,session_11_6
413,492,2025-04-30 13:47:45,normal_purchase,3187,Water Purifier,166.68,0,instant,1,session_492_21
414,417,2024-06-29 14:46:45,green_toggle,495,Cooler,157.82,0,instant,1,session_417_33
415,265,2024-06-09 10:20:15,green_toggle,2906,Cooler,92.12,1,delayed,1,session_265_13
416,22,2024-04-12 16:33:31,normal_purchase,4837,Television,164.78,0,delayed,0,session_22_44
417,5,2024-09-08 16:10:44,green_toggle,2367,Water Purifier,110.93,1,instant,1,session_5_66
418,406,2025-04-19 08:02:06,normal_purchase,3316,Cooler,180.98,1,delayed,0,session_406_75
419,399,2025-03-05 01:00:21,view,500,Geyser,103.53,0,instant,0,session_399_45
420,363,2024-12-31 13:07:03,normal_purchase,3745,Geyser,162.0,0,delayed,1,session_363_62
421,223,2024-12-09 20:04:02,refurbished_purchase,4616,Geyser,59.76,1,instant,1,session_223_43
422,447,2025-04-04 19:42:36,green_toggle,351,Washing Machine,263.69,1,instant,1,session_447_60
423,168,2025-01-12 16:55:51,green_toggle,4399,Washing Machine,269.47,0,instant,1,session_168_3
424,130,2024-10-14 07:56:12,view,3163,Water Purifier,119.44,0,instant,0,session_130_71
425,14,2025-06-10 11:48:54,view,4397,Mixer Grinder,121.01,1,instant,0,session_14_97
426,57,2024-11-02 23:32:53,green_toggle,3328,Refrigerator,260.87,0,instant,1,session_57_37
427,266,2025-03-23 00:28:17,refurbished_purchase,4043,Cooler,51.36,1,instant,1,session_266_35
428,381,2025-01-02 05:21:36,view,1597,Washing Machine,337.2,0,delayed,0,session_381_93
429,236,2025-02-13 02:57:25,normal_purchase,2252,Television,250.21,0,instant,1,session_236_70
430,230,2025-04-09 01:26:36,refurbished_purchase,1608,Geyser,31.01,1,instant,1,session_230_36
431,380,2024-03-22 20:55:00,view,1840,Fans,51.1,0,delayed,0,session_380_51
432,403,2024-03-09 11:25:41,view,963,Refrigerator,318.47,0,delayed,0,session_403_92
433,17,2024-01-19 07:50:49,view,2374,Gas Stove,195.42,0,delayed,0,session_17_14
434,485,2025-06-11 19:06:08,green_toggle,659,Air Conditioner,358.88,0,instant,1,session_485_12
435,472,2024-01-23 18:00:37,view,2430,Refrigerator,376.48,0,delayed,0,session_472_6
436,473,2024-05-09 06:46:45,delayed_delivery,2742,Television,90.66,0,delayed,1,session_473_72
437,350,2025-02-18 13:25:44,delayed_delivery,149,Mixer Grinder,86.71,0,delayed,1,session_350_90
438,239,2025-01-03 02:31:57,view,2036,Mixer Grinder,99.85,0,instant,0,session_239_28
439,138,2025-03-23 15:44:15,green_toggle,1713,Refrigerator,216.43,0,instant,1,session_138_73
440,411,2025-05-27 15:05:24,green_toggle,3403,Cooler,122.71,0,instant,1,session_411_54
441,180,2024-12-31 23:15:47,view,4319,Fans,126.61,0,instant,0,session_180_55
442,431,2024-11-19 00:53:10,normal_purchase,530,Geyser,101.77,0,instant,0,session_431_5
443,367,2024-12-10 10:05:20,view,1205,Geyser,170.64,0,instant,0,session_367_23
444,52,2024-03-21 16:34:47,view,2672,Television,198.17,0,delayed,1,session_52_94
445,77,2025-04-19 03:31:29,normal_purchase,1497,Geyser,140.07,0,instant,1,session_77_83
446,75,2025-01-24 04:56:42,view,3012,Mixer Grinder,145.79,1,instant,0,session_75_95
447,263,2025-04-18 13:59:51,view,633,Refrigerator,337.47,0,instant,0,session_263_17
448,416,2024-04-07 10:18:19,view,3656,Water Purifier,185.03,0,instant,0,session_416_19
449,353,2024-01-05 08:02:32,delayed_delivery,1589,Television,187.17,0,delayed,1,session_353_38
450,313,2024-05-18 20:27:11,normal_purchase,76,Air Conditioner,401.56,1,instant,0,session_313_54
451,218,2024-08-30 17:17:51,view,4632,Geyser,126.69,0,instant,0,session_218_24
452,363,2024-05-26 03:30:46,view,2078,Mixer Grinder,104.6,1,instant,0,session_363_81
453,311,2024-02-03 23:11:36,view,1855,Refrigerator,373.82,0,instant,0,session_311_15
454,17,2025-06-12 07:07:22,view,1553,Television,268.74,1,delayed,1,session_17_8
455,242,2024-04-09 12:20:52,view,1515,Fans,126.39,1,delayed,0,session_242_57
456,357,2024-05-05 09:07:26,green_toggle,1477,Air Conditioner,287.36,0,instant,1,session_357_98
457,93,2024-05-25 17:31:05,green_toggle,2178,Washing Machine,249.56,0,instant,1,session_93_66
458,152,2025-05-14 22:35:30,view,1583,Cooler,198.23,0,instant,0,session_152_82
459,117,2024-03-01 19:42:08,view,4189,Refrigerator,342.41,1,instant,0,session_117_81
460,242,2024-01-28 23:35:24,normal_purchase,2314,Fans,164.07,0,instant,0,session_242_36
461,315,2024-02-03 13:15:57,green_toggle,3174,Television,182.91,0,instant,1,session_315_55
462,175,2024-08-08 09:20:55,green_toggle,3977,Television,113.61,1,instant,1,session_175_62
463,380,2024-07-15 15:03:42,view,4801,Air Conditioner,401.37,0,instant,0,session_380_91
464,48,2024-09-25 01:37:01,view,1842,Refrigerator,307.91,1,delayed,0,session_48_71
465,113,2024-07-03 23:48:24,view,3888,Cooler,158.49,0,instant,0,session_113_18
466,90,2025-02-24 21:12:58,view,3288,Air Conditioner,422.23,1,instant,1,session_90_27
467,428,2024-05-29 03:26:40,view,1017,Fans,115.54,1,instant,0,session_428_77
468,108,2024-09-04 16:56:46,view,350,Fans,89.39,1,instant,0,session_108_8
469,432,2024-12-15 03:36:42,green_toggle,3269,Air Conditioner,269.27,0,instant,1,session_432_71
470,485,2024-01-17 22:51:17,view,2067,Television,255.44,0,instant,1,session_485_93
471,330,2024-03-13 01:32:58,normal_purchase,733,Television,144.37,0,instant,0,session_330_94
472,10,2024-11-11 04:51:11,view,3432,Washing Machine,250.12,0,instant,0,session_10_53
473,151,2025-02-17 02:11:22,delayed_delivery,3785,Water Purifier,77.23,0,delayed,1,session_151_60
474,61,2024-06-15 14:45:21,delayed_delivery,4731,Television,202.55,0,delayed,1,session_61_43
475,309,2024-02-06 05:34:22,view,4923,Television,195.74,0,delayed,1,session_309_45
476,256,2024-03-08 17:51:10,view,3898,Cooler,135.86,0,instant,0,session_256_92
477,328,2024-11-09 10:37:54,view,2383,Air Conditioner,385.03,1,instant,1,session_328_98
478,410,2024-07-13 22:41:29,refurbished_purchase,4829,Gas Stove,36.3,1,instant,1,session_410_54
479,147,2024-02-03 11:58:21,view,99,Cooler,141.69,0,instant,0,session_147_88
480,279,2025-06-06 22:16:39,green_toggle,4602,Refrigerator,312.65,0,delayed,1,session_279_20
481,438,2025-01-19 19:34:42,view,3950,Air Conditioner,362.99,0,instant,1,session_438_74
482,310,2024-02-26 02:22:53,normal_purchase,4003,Refrigerator,424.09,0,instant,1,session_310_73
483,483,2025-01-08 22:10:19,view,4682,Gas Stove,120.24,0,instant,0,session_483_3
484,290,2024-11-10 08:16:09,normal_purchase,1137,Cooler,211.69,1,instant,0,session_290_91
485,392,2024-11-01 23:33:02,normal_purchase,89,Geyser,174.29,1,instant,1,session_392_11
486,407,2024-11-02 12:13:53,green_toggle,92,Refrigerator,291.76,0,instant,1,session_407_30
487,40,2024-03-14 13:43:21,normal_purchase,1211,Washing Machine,292.28,0,instant,0,session_40_62
488,217,2024-06-01 01:11:38,view,863,Refrigerator,331.01,0,instant,1,session_217_80
489,259,2024-12-25 15:35:25,view,623,Refrigerator,368.45,0,instant,1,session_259_22
490,110,2024-09-14 06:37:32,view,481,Refrigerator,394.63,0,instant,0,session_110_91
491,53,2024-06-26 03:23:40,green_toggle,4197,Geyser,98.37,1,instant,1,session_53_98
492,164,2025-02-20 05:23:36,view,608,Mixer Grinder,112.43,0,delayed,1,session_164_89
493,24,2024-09-18 10:20:58,refurbished_purchase,1044,Television,75.22,1,delayed,1,session_24_78
494,305,2024-06-06 15:01:31,view,2062,Geyser,149.75,0,instant,0,session_305_93
495,338,2024-01-03 07:10:56,normal_purchase,2065,Television,316.11,0,delayed,0,session_338_66
496,98,2025-05-01 21:14:15,view,1552,Fans,56.04,0,instant,0,session_98_34
497,390,2025-06-24 01:25:09,view,3323,Cooler,182.48,1,instant,1,session_390_56
498,217,2025-04-28 01:00:35,delayed_delivery,1729,Television,196.99,0,delayed,1,session_217_32
499,35,2024-06-04 05:15:57,view,2613,Geyser,161.95,1,instant,0,session_35_58
500,338,2024-04-23 10:38:57,view,381,Air Conditioner,381.87,0,instant,0,session_338_27
501,371,2025-04-06 04:52:01,normal_purchase,4415,Fans,163.2,1,instant,1,session_371_84
502,430,2025-06-01 01:30:07,green_toggle,223,Television,232.79,0,delayed,1,session_430_3
503,310,2025-05-19 20:15:13,refurbished_purchase,3757,Fans,22.03,1,instant,1,session_310_73
